2_ZNF664_96_nt 9.03669066046775e-06 5.3747137859392e-05 0.168133430362537 0.867130551272963 0.000543336363674791 0.989774602439811 ZNF664_96nt
3_ZNF664_93_nt -2.39566626046043e-06 7.04531976552297e-05 -0.0340036554789732 0.973004427073081 2.22350553207956e-05 0.99706034158273 ZNF664_93nt
7_ZNF664_118_nt 0.000111909790077678 0.000197718397548166 0.566005953241734 0.573921387592063 0.00636646323012539 0.964541382022059 ZNF664_118nt
9_ZNF664_58_nt 6.41583739147489e-05 0.000202686456854856 0.316540014119902 0.752965211070153 0.00208310122575395 0.982133972187685 ZNF664_58nt
10_ZNF664_58_nt -1.52624438790889e-05 5.72547316903102e-05 -0.266570874205527 0.790853840223494 0.00136467417664301 0.985952240245927 ZNF664_58nt
16_DNAJC24_221_nt 6.64341243891933e-05 5.34002318082278e-05 1.24407932586834 0.219049211380332 0.0289038073448598 0.90056817858798 DNAJC24_221nt
19_DNAJC24_139_nt 5.27696299593935e-05 2.82461582290314e-05 1.86820556379794 0.0673723966819521 0.0628974581094692 0.840648821284527 DNAJC24_139nt
30_DLG1_34_nt -2.63563621749333e-05 5.51550564974752e-05 -0.477859399457596 0.634753018586661 0.00437213902744635 0.972793800979483 DLG1_34nt
34_DLG1_100_nt 8.32553027641989e-05 8.10723012660737e-05 1.02692660087396 0.309208434501653 0.019877233567682 0.920143240297608 DLG1_100nt
53_DLG1_54_nt -0.00012242513098673 6.68598801742409e-05 -1.83107015249927 0.0728222207608933 0.0605717654560333 0.842238472707129 DLG1_54nt
54_DLG1_99_nt -0.000212252890490606 0.000188855501965782 -1.12389042564967 0.267019387391041 0.0273031612292967 0.909466728470513 DLG1_99nt
55_DLG1_99_nt 4.4466855548984e-05 8.87515875946905e-05 0.501026029551771 0.618551465576687 0.00499546172215231 0.970909178047393 DLG1_99nt
60_YTHDF3_146_nt 3.24913858883992e-05 1.79968564177017e-05 1.80539229375863 0.0768039206734754 0.0589843338198239 0.842238472707129 YTHDF3_146nt
63_YTHDF3_86_nt 4.83841442522438e-06 1.29249771933412e-05 0.374346070623402 0.709669101448533 0.0026876604873263 0.979434508799775 YTHDF3_86nt
65_YTHDF3_80_nt 1.42611846877345e-05 3.96239272832756e-05 0.359913457991677 0.720369541068591 0.00248491935600615 0.979926652847564 YTHDF3_80nt
72_TP53I13_129_nt -2.82716252896998e-05 1.7593980152434e-05 -1.60689196217995 0.114134111958285 0.0473067488059542 0.86033788757079 TP53I13_129nt
75_NOTCH1_114_nt -3.86770456109058e-06 5.10986459749408e-06 -0.756909402841581 0.452520162386584 0.0108974721774733 0.941599553500863 NOTCH1_114nt
78_NOTCH1_114_nt 9.71708208160774e-07 1.15801783440059e-05 0.0839113335990848 0.933449139523586 0.000135387665897558 0.994077168065936 NOTCH1_114nt
87_ELP5_182_nt -8.68511382799145e-06 2.46267416418212e-05 -0.352670034644062 0.725761342667217 0.00238614181146182 0.980749152580393 ELP5_182nt
88_ELP5_101_nt -2.2711607801907e-05 1.68741160262347e-05 -1.34594356033801 0.18415963637457 0.0336649584341957 0.885893526969201 ELP5_101nt
97_ADGRA2_90_nt -8.69249120820786e-05 0.000175222894439569 -0.496081932444377 0.622551638123892 0.00611481113219472 0.971098672191484 ADGRA2_90nt
119_RPL34_74_nt 5.7608443722197e-07 3.74392314266734e-07 1.53871865225187 0.129936475495142 0.0435489646709336 0.867534449276767 RPL34_74nt
130_TSTD2_307_nt -6.44127972050205e-05 8.49400987766242e-05 -0.758332026130715 0.451675659640745 0.0109380261332568 0.941599553500863 TSTD2_307nt
131_TSTD2_215_nt -4.41201769800401e-05 6.42361441360246e-05 -0.686843483111509 0.495233121532818 0.0089906270440251 0.951313021532622 TSTD2_215nt
132_CLTA_38_nt 1.16035529546402e-06 2.01081651938612e-06 0.577056774836055 0.566391119954435 0.00636299383266254 0.96333171395008 CLTA_38nt
133_CLTA_38_nt 2.55485820559719e-05 3.20846523991953e-05 0.796286702380254 0.429485870820854 0.0120468069849317 0.936683970685054 CLTA_38nt
134_CLTA_118_nt 8.11477985236296e-06 9.2763680931187e-06 0.874779846045845 0.385716299235589 0.0145027253216788 0.932570333194053 CLTA_118nt
138_CLTA_36_nt -7.78756261414068e-06 5.7518887290212e-06 -1.35391398912995 0.181619119031718 0.0340512373571185 0.885817041427572 CLTA_36nt
162_PLXNB2_60_nt -0.000126001878164651 7.12585823355674e-05 -1.76823442222424 0.0828877935688945 0.0567176275608511 0.845905304420221 PLXNB2_60nt
164_PLXNB2_53_nt -0.000213796890821257 0.000119980093970786 -1.78193635081927 0.0805991421045128 0.0575492534142041 0.845905304420221 PLXNB2_53nt
207_CAB39_157_nt 3.66360310825196e-06 2.99530154819676e-06 1.22311662091502 0.226799832652106 0.027964966901164 0.901105403830293 CAB39_157nt
218_CAB39_66_nt -7.58334136001965e-06 5.51774210341049e-06 -1.37435589012622 0.175225806665337 0.0350509236803096 0.883588622354067 CAB39_66nt
220_MAX_101_nt 3.20215651893891e-05 1.98540148033773e-05 1.61285087709021 0.112830175004922 0.0476415126696331 0.860312658238664 MAX_101nt
221_MAX_85_nt 1.4650458990663e-05 2.48663997881715e-05 0.589166872384637 0.558300366711279 0.00663107386627496 0.96108804414834 MAX_85nt
222_MAX_81_nt -3.47024383714245e-06 1.88922884714685e-05 -0.18368573200559 0.854974403586299 0.00064843403245353 0.988427673894408 MAX_81nt
223_MAX_81_nt -7.67586788442273e-05 0.00017195474842315 -0.446388829317688 0.657169841264125 0.00381735249766788 0.974213349644785 MAX_81nt
224_MAX_124_nt 6.98034156783438e-06 6.8444437686674e-06 1.01985519989062 0.312518701912349 0.0196097770927159 0.920143240297608 MAX_124nt
225_MAX_124_nt -4.07300402676111e-06 3.77988291888347e-06 -1.0775476685834 0.286209217007549 0.0218413234860902 0.913861291720472 MAX_124nt
228_MAX_27_nt 8.70935362096171e-06 3.02185664182479e-05 0.288212005176475 0.774330154768936 0.00159487845190949 0.984571807068197 MAX_27nt
229_MAX_27_nt -1.79532605676314e-05 2.53584963640328e-05 -0.707978119439894 0.482120311225709 0.00954707135044921 0.947895262431852 MAX_27nt
233_ZC3H12D_375_nt 2.49753728495445e-06 3.9595182061816e-05 0.0630767976026805 0.949947193551158 7.65072691862559e-05 0.995642004419701 ZC3H12D_375nt
241_TTC38_148_nt 9.79946143732468e-05 5.82734043032052e-05 1.68163531108233 0.0986366904181713 0.0515777087529177 0.848548609318054 TTC38_148nt
244_TTC38_181_nt 1.86844477328566e-05 2.26001008928827e-05 0.826741784092688 0.412161063462207 0.0129737384932352 0.934881361137572 TTC38_181nt
251_TTC38_126_nt 3.37671497533611e-05 5.0025314672721e-05 0.675001246354468 0.502665397122203 0.00868594489085373 0.952160588368965 TTC38_126nt
263_ADCK1_198_nt 0.000105384117257023 7.2996075312181e-05 1.4436956618055 0.154822626004578 0.0385372245679397 0.881475456678885 ADCK1_198nt
270_RPSA_119_nt -1.10696385691415e-07 8.14419518102733e-07 -0.135920595259422 0.892408882026879 0.000355150904092452 0.991582883981749 RPSA_119nt
272_RPSA_134_nt -2.38005215988487e-07 2.29991782794161e-06 -0.103484225869712 0.917976751432448 0.000205899615921557 0.993310421142437 RPSA_134nt
277_ACTR3B_56_nt -9.47329086209246e-05 0.000152294454040775 -0.622037809699631 0.53668811521398 0.00752975569643581 0.958393240057673 ACTR3B_56nt
281_ACTR3B_37_nt 0.000132728360813352 0.000109180195620374 1.21568165416058 0.229596599039594 0.0276353855498812 0.901929800990409 ACTR3B_37nt
285_ACTR3B_84_nt 6.80894510785585e-05 6.96946185358798e-05 0.976968559538138 0.333288085196926 0.0187317739133202 0.923031017445458 ACTR3B_84nt
294_SYNE1_59_nt 2.84575968150093e-06 1.22768606514715e-05 0.231798646436525 0.817604192749449 0.00103221444183904 0.986857106267298 SYNE1_59nt
298_SYNE1_69_nt -4.42748404366708e-05 5.09560346723587e-05 -0.868883160186087 0.388903813826139 0.0143106539261571 0.932570333194053 SYNE1_69nt
309_SYNE1_174_nt 2.1502732986738e-06 2.2316381519415e-05 0.0963540301909199 0.923609797667602 0.000178508496989468 0.993583749930065 SYNE1_174nt
316_SYNE1_141_nt -0.000123735742380879 0.00010295054324386 -1.20189499231475 0.234955498106305 0.0275443593135294 0.901929800990409 SYNE1_141nt
341_SETMAR_332_nt -7.93444733219552e-05 0.000156700818451815 -0.506343707109311 0.614886164056 0.00520509077545894 0.969843614258015 SETMAR_332nt
342_SETMAR_332_nt -0.000179992010193925 0.000183688816813287 -0.979874623379386 0.33227361339066 0.0204461482785643 0.923031017445458 SETMAR_332nt
